Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
c8fe8880-23bd-316a-b942-3d089bbb0e27,SUK MEDICAL CLINIC INC,15435 S WESTERN AVE STE 201,GARDENA,CA,902494324,33.8963593,-118.3053037,3105159874,0.0,270
aac66ae7-48ff-3ab1-9e11-7173e85e630b,ADVENTIST HEALTH REEDLEY,501 6TH STREET,TAFT,CA,932682704,35.144227,-119.459194,6617635131,0.0,53
e360c3ca-ffc7-3939-9a1b-61318f121e36,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,921234222,32.79969815,-117.15435353818233,8589393400,0.0,8
c8f93ab4-4f52-3326-9d2c-3e75121ebbb2,CLINICAS DEL CAMINO REAL  INC-SIMI VALLEY MADERA,1424 MADERA ROAD,SIMI VALLEY,CA,930653000,34.264903636363634,-118.79611927272727,8055225722,0.0,28
a5902b41-2f93-3011-a63e-d7d69b970425,UCSD MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,CA,921031422,32.75531155,-117.16552466018484,6195436308,0.0,6
48ac776e-6284-3ab4-8214-3df432b9cd61,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVENUE,LODI,CA,952423731,38.121319,-121.2869666035873,2093343411,0.0,8
d67fbb1b-8b1a-3897-b544-567c8f125964,CAREXUS HEALTHCARE SERVICES INC,1513 MITCHELL WAY,PALO ALTO,CA,943012711,37.4443293,-122.1598465,2487565221,0.0,10
a79599cf-dc06-305c-b875-89183cdfc08c,PACIFIC FAMILY MEDICAL GROUP,1900 GARDEN RD,MONTEREY,CA,939405373,36.5861594,-121.859684,8313754945,0.0,118
a07c7034-e7cd-3785-be07-e08415fd27b4,CABLE STREET FAMILY PRACTICE AND MEDICAL GROUP INC,1808 CABLE ST,SAN DIEGO,CA,921073103,32.74432299781453,-117.25070266414767,6192214490,0.0,340
75e20a45-196f-3371-a377-e515c9f27ba7,ALAMEDA HEALTH SYSTEM,6066 CIVIC TERRACE AVE,NEWARK,CA,945603746,37.5359834,-122.02801320550003,5105051600,0.0,98
22dca1c9-0ed4-3043-8a05-3c50edbfa270,PREMIER FAMILY HEALTH CARE  A PROFESSIONAL CORPORATION,3300 BUENA VISTA RD STE K,BAKERSFIELD,CA,933119750,35.32640612030075,-119.12785689223057,6616641682,0.0,181
e3f73691-97c6-3296-b275-68d2cc1d1035,HAN FAMILY MEDICAL GROUP INC,11637 THE PLZ UNIT 45,NORWALK,CA,906503930,33.9092802,-118.0849169,5623180810,0.0,29
f630b1d1-a99c-39ad-84fd-ca5f683d6c04,FRESNO CA MULTI ASC LP,1843 E FIR AVE,FRESNO,CA,937203863,36.8390792861822,-119.74981684884656,5593236611,0.0,5
0e0c9cbd-4471-3ff7-ac92-21b5cbfef3f0,CANYON MEDICAL CENTER CORPORATION,4937 LAS VIRGENES RD,CALABASAS,CA,913022949,34.15115361676856,-118.69748692258266,8188800799,0.0,68
6234ba2c-6495-383e-b182-239bc16f2a99,BAKER COMMUNITY HEALTH CENTER INC,159 N 3RD ST,SAN DIEGO,CA,921273728,32.79588995882422,-116.92682816901876,9042593151,0.0,264
553d3e80-6270-3791-8a43-d2ef316609bc,BEHAVIORAL HEALTH SERVICES  INC.,2501 W EL SEGUNDO BLVD,HAWTHORNE,CA,902503317,33.9164133,-118.3502943,3106799126,0.0,39
06ea7bb1-fe38-3f8e-b776-b4bc2bae5a9f,COMMUNITY WELLNESS MEDICAL CLINIC  INC,1218 S INGLEWOOD AVE,INGLEWOOD,CA,903013649,33.9465382,-118.361167,3107225146,0.0,42
7231fcfd-192d-34ef-859e-c0470a6aac35,ENLOE MEDICAL CENTER,111 RALEY BLVD,CHICO,CA,959288351,39.715956612244895,-121.79151138775511,5308948800,0.0,2
c30c0734-ab7c-383b-98b3-9ac223655056,METRO FAMILY PHYSICIANS MEDICAL GROUP INC,5030 CAMINO DE LA SIESTA,SAN DIEGO,CA,921083118,32.7644907,-117.1603787,8585143780,0.0,57
2290a710-fc85-3ea2-897d-a55b7d079b15,SANTA BARBARA COTTAGE HOSPITAL,400 WEST PUEBLO,SANTA BARBARA,CA,931054353,34.4221319,-119.7026673,8056827111,0.0,8
acf1389a-19d0-3b7a-800f-929344f4635d,RAVENSWOOD FAMILY HEALTH CENTER,1798A BAY ROAD,EAST PALO ALTO,CA,943031312,37.4712232,-122.1433673,6503307409,0.0,199
f260d40a-1234-3868-8f2f-7f730ee73691,INLAND BEHAVIORAL AND HEALTH SERVICES INC,665 N D ST,SAN BERNARDINO,CA,924011109,34.153042,-117.2917881,9097088158,0.0,156
2808816a-0543-3e39-8f69-6b96c977b243,FAMILY HEALTHCARE NETWORK,31180 ROAD 72,GOSHEN,CA,93227,36.3476105,-119.4124972,5596512301,0.0,94
64800821-0906-3b48-8eb7-47796756d9cf,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,908131714,33.807103,-118.19307252961471,5625951911,0.0,8
7543d7f4-72e2-3b4b-a5e0-ca9c1aa75587,AVENAL COMMUNITY HEALTH CENTER,304 BECKY PEASE STREET,KETTLEMAN CITY,CA,932390001,36.00935693877551,-119.96028726530612,5593864501,0.0,28
c3575b07-73ae-3656-97e2-2720898d0f52,FAMILY SERVICE AGENCY OF THE CENTRAL COAST,104 WALNUT AVE,SOQUEL,CA,950732831,36.992568000000006,-121.942859743031,8314239444,0.0,515
b4c232fa-e4a5-320f-a530-38bffe8e2568,GILROY FAMILY MEDICAL GROUP  INC,9460 NO NAME UNO,GILROY,CA,950203536,37.0378253,-121.5709072,4088423133,0.0,74
e4b93dbe-e275-3f10-b953-2283947c3543,MARIN COMMUNITY CLINIC,6100 REDWOOD BLVD,NOVATO,CA,949454501,38.09095706281527,-122.562363354326,4154481593,0.0,32
f8a07161-e3ec-30cb-850f-8281e4c17b60,COUNTY OF MONTEREY,299 12TH ST,MARINA,CA,939336003,36.6682686,-121.8031703,8318998168,0.0,8
e53488f4-ca76-38f4-9d6f-f688fd8d085b,LOS ANGELES LGBT CENTER,8745 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,900694507,34.08695827142857,-118.38079695714286,3239937440,0.0,83
56b2647e-08ce-35c4-a513-34675e4d37e1,VENICE FAMILY CLINIC,4700 INGLEWOOD BLVD,CULVER CITY,CA,902305896,33.9975652,-118.4219355,3103928636,0.0,111
8e9ee2fe-437f-3587-bb6d-269a2d3ecb00,ADVENTIST HEALTH AND RIDEOUT,726 4TH ST,YUBA CITY,CA,959915075,39.1404477,-121.6169108,5307494300,0.0,4
df1fba3c-2ede-3565-8816-d61ab0dab0a5,COMPREHENSIVE PRIMARY CARE MEDICAL ASSOCIATES  INC,7798 CHERRY AVE,SAN BERNARDINO,CA,924111232,34.1122776,-117.4890206,9093551296,0.0,201
4309e77d-dfa3-3c3c-89c9-eb84675e65b9,ANAV TRIBAL HEALTH CLINIC,9024 SNIKTAW LANE,COMPTON,CA,902214242,33.894927,-118.226624,5304684770,0.0,13
faf910ad-bcb2-35de-9da2-771e7644d251,GOLDEN STATE HEALTH CARE INC,3150 G ST,TURLOCK,CA,953821148,37.486152,-120.841256,2095754575,0.0,26
a4e1066e-a37b-35ec-8e4b-04d759008b58,VALLEY CHILDRENS HOSPITAL,9300 VALLEY CHILDRENS PL,MERCED,CA,953481256,37.1641544,-120.7678602,5593533000,0.0,4
ec07dc34-26c5-3c12-9bab-f249942e2dd4,CLINICA SIERRA VISTA,1945 N FINE AVE STE 100,FRESNO,CA,937271528,36.768493251478624,-119.72900112248259,5594575650,0.0,63
6c1574d9-4204-37d5-ba90-2eb97aa4ddcf,MARIN CITY HEALTH AND WELLNESS CENTER,630 DRAKE AVE,SAUSALITO,CA,949651107,37.8590272,-122.485469,4153398813,0.0,114
9153b65c-adb6-33ca-b332-60ee51ec33d7,HEALTH CARE ANGELS MEDICAL CLINIC INC,9146 SEPULVEDA BLVD STE B,NORTH HILLS,CA,913436939,34.23704875,-118.46643782767936,8189201133,0.0,13
075b5714-812b-361d-8d77-96dab823d5c3,ON DEMAND PRIMARY CARE & NURSING  INC,4585 NORTHSTAR STREET,SACRAMENTO,CA,958314602,38.5810606,-121.493895,4154071286,0.0,50
abeb0f01-0676-3ca5-a9c9-604fcb470b03,WELLSPACE HEALTH AT MARTIN LUTHER KING JR VILLAGES,3900 47TH AVENUE,SACRAMENTO,CA,958242430,38.510252,-121.462786,9163138488,0.0,65
f8ffe36b-c59b-39d0-bd5c-fdb1d6dcfdd7,SUTTER BAY HOSPITALS,100 S SAN MATEO DR,SAN MATEO,CA,944013805,37.56510865,-122.3261043100243,6506965400,0.0,12
dfdc0d3d-86dc-397a-83ab-6422a2078607,JWCH INSTITUTE INC,5600 RICKENBACKER RD,BELL,CA,902016437,33.989166,-118.16286,3232638840,0.0,12
5c9fca35-26b9-3fc2-a691-306777a12d8d,MAMMOTH HOSPITAL,85 SIERRA PARK RD,MAMMOTH LAKES,CA,93546,37.6441314,-118.9635472262584,7609343311,0.0,2
ab5af507-0906-3a0b-8ebe-870ca953adca,LODI MEMORIAL HOSPITAL ASSOCIATION INC,975 S FAIRMONT AVE,LODI,CA,952405118,38.121319,-121.2869666035873,2093343411,0.0,6
03f8e98c-0b15-3608-b113-b5273e3d486b,MEDPARTNERS HEALTHCARE INC,5540 N FIGUEROA ST,PARAMOUNT,CA,907235457,33.898917,-118.171005,3234781101,0.0,39
986e9ba3-f59d-38d4-8207-685b8aab12b6,FAMILY HEALTHCARE NETWORK,12586 AVENUE 408,OROSI,CA,936479454,36.5301397,-119.2778104,5595282804,0.0,17
6b5af59c-b6c5-3587-b1fb-d7ec45b94749,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,601 3RD ST,FRESNO,CA,937211227,36.826656,-119.701846,5596467444,0.0,184
e3099502-33c5-3226-a98e-5ec5b79f082b,ALPHA PRIMARY CARE INC,400 NEWPORT CENTER DR,NEWPORT BEACH,CA,926607688,33.6138039,-117.8706975,9492629200,0.0,80
495c1885-7d9e-3b8b-b65e-6b87311eaf0f,SOUTH COUNTY HEALTHCARE,125 COLUMBIA,ALISO VIEJO,CA,926564157,33.58915485,-117.72358321424625,9493883131,0.0,110
b550b890-8198-32c4-b430-db5a1a42b026,SIMI PRIMARY CARE MEDICAL GROUP INC,2755 ALAMO ST STE 100,SIMI VALLEY,CA,930651345,34.286337145604165,-118.7445683261642,3109850443,0.0,74
65862327-2d34-3b4a-9378-2e181ab3b087,SAN FRANCISCO MEDICAL CENTER OUTPATIENT IMPROVEMENT PROGRAMS  INC,317 CLEMENTINA ST,SAN FRANCISCO,CA,941034104,37.7819553,-122.4021200048825,4152842270,0.0,74
1951c4eb-5aff-3b78-a05c-50ff9163e27b,SOUTHERN CALIFORNIA HEALTHCARE SYSTEM  INC,3828 DELMAS TER,CULVER CITY,CA,902322713,34.02275805,-118.39767078945283,3108367000,0.0,6
8ab4f5e3-b39b-3d05-8322-2822429d2e9f,SCHICK HEALTH & WELLNESS INC,140 MAYHEW WAY,PLEASANT HILL,CA,945234376,37.936683,-122.058466,9252741000,0.0,185
348b43c5-481b-3803-a89f-207aba02c989,ONCLICK HEALTHCARE INCORPORATED,2625 TOWNSGATE RD STE 330,WESTLAKE VILLAGE,CA,913615749,34.15765417261068,-118.82910777402634,8182728260,0.0,35
6eaeddb0-96ef-301e-a979-b42c95a6796c,REGENTS OF THE UNIV OF CALIFORNIA,1250 16TH ST,SANTA MONICA,CA,904041804,34.02705355,-118.48629214284865,3102679308,0.0,10
395c245c-66b9-3765-877d-00a7c3f2a8e3,NORTHEAST COMMUNITY CLINIC,4455 W 117TH ST STE 200,HAWTHORNE,CA,902502240,33.928300189410876,-118.35383416405432,3102192000,0.0,8
3fec8ac1-2c6d-3b56-ac7b-a05d1d1c4a7b,SURGERY CENTER OF SOUTH BAY,23500 MADISON ST,TORRANCE,CA,905054702,33.81171330905873,-118.34768341218735,3107842710,0.0,8
836dac8e-20c7-352b-a9a9-472be7e1ef12,MILLER MEDICAL & WELLNESS CLINIC A PROFESSIONAL MEDICAL CORP,28240 AGOURA RD,AGOURA HILLS,CA,913012468,34.141054434070284,-118.74270565809778,8187069690,0.0,88
9c28c50a-28aa-384b-b6fa-076b52e26120,GALAXY MEDICAL CENTER INC,6221 WILSHIRE BLVD,LOS ANGELES,CA,900485201,34.06332589795918,-118.36381879591836,3236553747,0.0,39
05f8c6e6-7edd-3667-8903-d55a7c6bd663,VISTA COMMUNITY CLINIC,1000 VALE TERRACE DR,VISTA,CA,920845218,33.209587,-117.228627,7606315000,0.0,30
3dadf753-e19a-3ae7-90ba-1688504b4d37,MED CENTER MEDICAL CLINIC,6651 MADISON AVE,CARMICHAEL,CA,956080645,38.62709845,-121.32224222755409,9169651111,0.0,45
a5ea3f2d-c312-3ea3-b64a-f82dc6352f19,TERRACINA MEDICAL CLINIC INC,34636 COUNTY LINE RD,YUCAIPA,CA,923995393,34.00434778819593,-117.04898413504328,9097959355,0.0,122
7104efe7-a8f6-38ac-a226-c4ac27bf6524,CLINICA SIERRA VISTA,9001 S H ST,BAKERSFIELD,CA,933075948,35.2728936,-119.02186096151334,6613284260,0.0,96
bc1ab2ff-3a93-3d50-9b92-497aec7978ee,ALL FOR HEALTH HEALTH FOR ALL INC,303 S GLENOAKS BLVD STE 9,BURBANK,CA,915021190,34.1782325,-118.2992618,8187488734,0.0,190
57942e21-f070-332a-bf2b-aed3991b2d21,WELLSPACE HEALTH ROSEVILLE COMMUNITY HEALTH CENTER,5 MEDICAL PLAZA DRIVE  SUITE 170,ROSEVILLE,CA,956612867,38.7664068,-121.2464401,9169781738,0.0,127
8d442bca-844a-3b8d-ab7e-1f26ff3ba252,MAYVIEW COMMUNITY HEALTH CENTER INC,270 GRANT AVE,SUNNYVALE,CA,940853010,37.3688301,-122.036349,6503271223,0.0,28
5850d53b-f20c-3cee-9366-af7bd932f2e4,TAFT COMMUNITY MEDICAL AND DENTAL CENTER,1100 4TH STREET,TAFT,CA,932682415,35.147553583892616,-119.45403865100671,8057646318,0.0,31
fdc59cd9-709b-3056-93b8-86007c069033,BRIGHTER BEGINNINGS FAMILY HEALTH CENTER,2727 MACDONALD AVE,RICHMOND,CA,948043006,37.935219399999994,-122.34226256031391,5106108945,0.0,38
60d945f9-a8f8-3acd-879c-9f28226cddc7,HERALD CHRISTIAN HEALTH CENTER,4320 GENESEE AVE STE 103,SAN DIEGO,CA,921174900,32.821365,-117.184194,8585986789,0.0,49
1e46223d-fa48-327f-9151-3930816089b1,PROVIDENCE ST. JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,YORBA LINDA,CA,928862026,33.8901096,-117.8249705,7149923000,0.0,4
e1b6fc41-ebfe-378a-b1ff-3bdd0be20561,EL CAMINO HOSPITAL,355 DARDANELLI LN,LOS GATOS,CA,950321438,37.26236385103092,-121.96753246616106,4083786131,0.0,6
48fe58fb-424a-3393-b857-a2ee4c65679b,LA MAESTRA COMM HEALTH CTR - NATIONAL CITY,217 HIGHLAND AVE,NATIONAL CITY,CA,919501518,32.683127223105195,-117.10055879396387,6194347308,0.0,36
d3cedf4c-0ac3-3836-b211-e34af93f6434,RANCHO MIRAGE FAMILY GROUP INC A MEDICAL CORPORATION,39300 BOB HOPE DRIVE,RANCHO MIRAGE,CA,922703203,33.817401,-116.410436,7607733379,0.0,98
966dc337-22ca-31c0-b0ec-05ec1ec79f72,KEDREN COMMUNITY HEALTH CENTER INC,4211 SOUTH AVALON BLVD,LOS ANGELES,CA,900115622,33.930695,-118.2651661,3234325093,0.0,99
82cad114-ba6e-3e9d-9ff5-7baddaaf85dc,TRINITY HEALTH AND WELLNESS CENTER  INC.,576 N SUNRISE AVE,ROSEVILLE,CA,956612847,38.758248,-121.252959,9167733444,0.0,65
5baece76-e98b-36e9-b295-bdb80ce36c24,BOLINAS COMMUNITY HEALTH CENTER,88 MESA RD,BOLINAS,CA,949249713,37.909207522708954,-122.70041106530849,4156638666,0.0,37
155709bd-d578-30b1-8088-bcefb34d9b33,ASSURED HEALTHCARE,408 W 8TH ST,NATIONAL CITY,CA,919501002,32.673938,-117.111979,6194748666,0.0,83
95ff35c4-7b28-3909-83fc-0e58b8e49a9d,ALTAMED MEDICAL GROUP - GARDEN GROVE  HARBOR,12751 HARBOR BLVD,GARDEN GROVE,CA,928405800,33.77707898001385,-117.91533758570439,7146367852,0.0,168
61129af0-ad4f-30c1-8f87-447818c4d5f1,CLARIFEYE FAMILY OPTOMETRY P.C.,2063 BREA MALL,BREA,CA,928215756,33.9149363,-117.88640444173681,7146745040,0.0,73
b3ad9931-5338-300d-a46a-cf96dda0f8d6,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,954032149,38.47181275,-122.72718634074408,7075714000,0.0,8
42fe377d-e9e8-367c-8ca9-d1f269bb9831,ADVANCED ELEGANT WEIGHT LOSS & FAMILY HEALTH CLINIC A PROFESSIONA,671 S MOLLISON AVE STE B,EL CAJON,CA,920206682,32.78816670719752,-116.95086499549551,6198418148,0.0,28
f0315863-8fb4-30c9-beb7-a669f08fc3c1,LINDA JAMES MD FAMILY PRACTICE AND WOUND CARE,44151 15TH ST W STE 211,LANCASTER,CA,935344079,34.685094019959955,-118.15690290819545,6619495522,0.0,154
312ab9e7-e0ff-3ca1-9ab0-0a8f776ed8ae,WELL BEING MEDICAL CLINIC INC,5930 PRIESTLY DR,CARLSBAD,CA,920091609,33.13374635,-117.27293430803373,7604346060,0.0,8
9a66db72-d4c7-385f-b1f2-aaecd5bfc3f0,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER CT,CHULA VISTA,CA,919116661,32.6188528,-117.0230189178402,6194825800,0.0,16
9b3e1b63-8892-31f8-b672-4e8cdcf19b0e,EYE 2 EYE FAMILY OPTOMETRY PC,5732 WATT AVE,SACRAMENTO,CA,958214100,38.671029,-121.38277733333334,9163492006,0.0,113
34211e24-36ea-34f3-8b3c-6db56bfe320c,BENEVOLENCE INDUSTRIES INCORPORATED,303 N EAST ST,ANAHEIM,CA,928053341,33.84049073447169,-117.90355429435301,7144911771,0.0,64
508bc675-a096-3049-ba1b-1519531678a6,AFTER HOURS HEALTHCARE CORPORATION,14651 S BASCOM AVE,SAN JOSE,CA,951241467,37.25581685,-121.95092990119736,4083569300,0.0,77
0d05a7eb-a216-311e-929f-2e037cfbd864,EMANATE HEALTH MEDICAL CENTER,1115 S SUNSET AVE,WEST COVINA,CA,917903940,34.06406025,-117.94545831391966,6269624011,0.0,4
662a7933-cc50-36ce-9e13-7df00483e6a0,KECK MEDICAL CENTER OF USC,1500 SAN PABLO ST,PASADENA,CA,911052684,34.1476452,-118.1444779,3234222844,0.0,4
125fe865-d98e-37e0-b15a-201ae69f2efa,SIERRA VISTA HOSPITAL  INC,8001 BRUCEVILLE ROAD,SACRAMENTO,CA,958232332,38.46739735,-121.41734289757864,9164232000,0.0,4
c4356d31-7828-36fa-bee3-4926bb1d1cd8,LIFELONG MEDICAL CARE - HOWARD DANIEL CLINIC,9933 MACARTHUR BLVD,OAKLAND,CA,946054853,37.74639785,-122.15680891269014,5105683206,0.0,35
b553fa0b-aad2-3765-b774-81352a0a3d5a,GREENVILLE RANCHERIA TRIBAL HEALTH,1425 MONTGOMERY ROAD,RED BLUFF,CA,960804605,40.15685498270632,-122.22500197484256,9165288600,0.0,45
fa05af07-81af-3fa6-9196-06a056f0a5a6,PACIFIC OCEAN MEDICAL CLINIC,12340 SANTA MONICA BLVD STE 302,LOS ANGELES,CA,900256631,34.039134673469384,-118.46632181632653,3102687707,0.0,61
ae72f8bf-93ee-3c05-8242-3fe849d91fb8,THE CHILDREN'S CLINIC SERVING CHILDREN AND THEIR FAMILIES,2000 SAN GABRIEL AVENUE,LONG BEACH,CA,908103601,33.791728,-118.223675,5622644600,0.0,118
c6e76bd0-ff7d-3530-9270-1b6c8017e212,TIBURCIO VASQUEZ HEALTH CENTER INC,16110 E 14TH ST,SAN LEANDRO,CA,94578,37.69791135,-122.11744459173765,5104715907,0.0,192
67ee32e6-c8d6-31c0-a48d-c9c480582429,WELLSPACE HEALTH,10423 OLD PLACERVILLE RD STE A,SACRAMENTO,CA,958272540,38.569693357871245,-121.3068214706299,9165698600,0.0,305
a10c6cab-bc50-3bd1-a66b-b3e1f3b03646,Morongo Clinic,11555-1/2 Portrero Road,Banning,CA,92220,33.9527257,-116.8290602,951-849-4761 ,0.0,30
986d420b-1381-3a01-91cd-c77a190fbd5b,MICHAEL SCHORR,101 N 3RD ST,PATTERSON,CA,953632501,37.473157,-121.131243,2098921400,0.0,28
88739b1a-55dc-3418-b67a-900dc7ba1a3d,MICHAEL DAO MEDICAL CENTER INC,14362 BROOKHURST ST,GARDEN GROVE,CA,928434608,33.75469488040526,-117.95480653464648,7146152788,0.0,36
55b8db3c-49c1-3207-9481-0c8d5c338ca4,THE ACHIEVABLE FOUNDATION,5901 GREEN VALLEY CIR,CULVER CITY,CA,902306971,33.98310378604216,-118.38949644627652,4242667474,0.0,329
2f587bb3-4019-3568-99a4-02c14f3dee5d,SUNSET MEDICAL CLINIC  INC,222 N SUNSET AVE,WEST COVINA,CA,917903400,34.074330361640996,-117.93558688306675,6263381016,0.0,29
3f56ac4b-4b88-3eee-abfe-32481538dad1,WELLSPACE HEALTH,151 N SUNRISE AVE STE 1309,ROSEVILLE,CA,956612933,38.74641443624095,-121.26598240710244,9167375555,0.0,104
2f26def6-0503-35f8-b139-e0bac0e6b6c6,LIFELONG MEDICAL CARE,2031 6TH ST,BERKELEY,CA,947102006,37.8671666,-122.297156,5109814200,0.0,278
520e1d3c-2d0b-3597-83f1-ddbd8739af9e,NOGALES MEDICAL CLINIC INC,1840 N HACIENDA BLVD STE 10,MORENO VALLEY,CA,925516101,33.937517,-117.2305944,6269316618,0.0,26
bc926032-07db-3b48-922b-67bee9f00332,CERRITOS MEDICAL CENTER  INC,11911 ARTESIA BLVD,CERRITOS,CA,907014070,33.87313791836735,-118.07973510204081,5624027622,0.0,37
6b4d12ca-469e-3036-bf8f-52c02fc78cd3,COMMUNITY HEALTH CENTERS OF THE CENTRAL COAST INC,1385 MISSION ST,SAN MIGUEL,CA,93451,35.752498857142854,-120.696279,8054672344,0.0,92
983c3115-753b-3227-9957-c915a6573d65,THE LOS ANGELES FREE CLINIC,6043 HOLLYWOOD BLVD,LOS ANGELES,CA,900285411,34.10174081395349,-118.3209416511628,3236538622,0.0,28
22b628a9-fbe9-3423-a5f7-b43741a7832f,BAY FAMILY MEDICAL GROUP,50 S SAN MATEO DR STE 230,SAN MATEO,CA,944013842,37.56608204484827,-122.32595786774554,6503480454,0.0,138
9620c0b6-a85d-30dd-a96b-fb02f72746f8,DEPT OF STATE HOSPITALS - METROPOLITAN - PSY,11401 S NORWALK BLVD,NORWALK,CA,906502015,33.9092802,-118.0849169,5628637011,0.0,11
5022ee14-ba44-358b-a2c9-e49f00a8f823,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,CA,900486137,34.0751604,-118.38109362449856,3104235000,0.0,22
0f870a5f-fe82-32e6-95c3-eddd83e8fa47,PEDIATRIC AND FAMILY MEDICAL CENTER,15477 VENTURA BLVD,SHERMAN OAKS,CA,914033068,34.1505922,-118.4466523,2137475542,0.0,22
fe0906d1-7ae2-3013-a14c-f86884bc3ff6,NORTH EAST MEDICAL SERVICES,1400 NORIEGA ST,SAN FRANCISCO,CA,941224432,37.75436365,-122.4788500197975,4153919686,0.0,8
6048f3a1-106c-3ef6-a421-9689f863f4d6,ADVENTIST HEALTH TEHACHAPI VALLEY,1100 MAGELLAN,TEHACHAPI,CA,935611614,35.147534050000004,-118.45088619730126,6618686800,0.0,4
f297ee76-7021-343a-a1eb-c57b80b32f51,SANTA ROSA COMMUNITY HEALTH VISTA CAMPUS,3883 AIRWAY DR,SANTA ROSA,CA,954031671,38.4831928,-122.7391898,7073033600,0.0,98
3fed1cee-93c5-350c-8a3d-1c5517578bbd,KAISER FOUNDATION HOSPITAL - SOUTH BAY,25825 SOUTH VERMONT AVENUE,HARBOR CITY,CA,907103518,33.787915049999995,-118.29634977717515,3103255111,0.0,7
d63107b4-8cd1-3be6-bc74-299e2905d586,TRINH FAMILY OPTOMETRIC CORPORATION,7119 ELK GROVE BLVD,ELK GROVE,CA,95758,38.40904034343434,-121.41908636363637,9166835670,0.0,129
912cb745-31b7-3d5d-8337-e65304af5b36,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,VAN NUYS,CA,914014213,34.1866193,-118.4486675,3234622271,0.0,3
5a7d5a13-02b0-3353-bb51-4d96172265f3,H STREET CLINIC,1329 N H ST,SAN BERNARDINO,CA,924055039,34.12414500046349,-117.30082522909204,9093810803,0.0,26
026bd99c-e9d1-3b92-9410-019c75ff9d60,LOTUS WELLNESS ACUPUNCTURE INC.,900 E LINCOLN AVE,ORANGE,CA,928651905,33.83750133074938,-117.90592728380632,7146376370,0.0,34
769df896-c4ea-3bc1-809d-2157f602fcbf,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,945774201,37.7060167,-122.16514715008631,5104541000,0.0,8
59b63c14-910d-31e8-b50c-164c56abef3e,ST JOHN'S WELL CHILD AND FAMILY CTR INC-MANUAL ART,4085 S VERMONT AVENUE,LOS ANGELES,CA,900371942,33.8821247,-118.2913193,3235411631,0.0,29
646983a7-f20f-3189-a66a-f38accce76cf,BONITA POINT FAMILY OPTOMETRY INC,180 OTAY LAKES RD,BONITA,CA,919022400,32.658305117777665,-117.02990264711606,6192679900,0.0,10
f838daa2-14b1-395c-9b01-13c56e89a675,SCRIPPS RANCH MEDICAL CLINIC,9999 MIRA MESA BLVD STE 104,SAN DIEGO,CA,921311006,32.9163666,-117.1117565,8582716962,0.0,55
00d4d346-41e0-3984-98e6-d086429957d3,COMMUNITY MEDICAL CENTERS  INC.,131 W A ST STE 1,DIXON,CA,956203437,38.44546206122449,-121.82295518367347,7076351600,0.0,93
be555368-8769-3df1-b979-0eac1d0dab16,FAMILY HEALTH CENTER OF BENICIA,1440 MILITARY W,BENICIA,CA,945102446,38.0676742540809,-122.18211299543344,7077450711,0.0,100
9c46fa04-3e7a-36a2-b8d4-81a97acd80aa,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,921205208,32.776616000000004,-117.05720835253514,6192293172,0.0,10
b303d238-a5db-3b40-91e9-f4a6a19ca4ee,LANARK FAMILY MEDICAL CLINIC,8040 VAN NUYS BLVD,PANORAMA CITY,CA,914026010,34.21715996666667,-118.44867,8183734870,0.0,31
effe6fbd-b7f1-3140-9740-ad4fab4da9ae,LAGUNA BEACH COMMUNITY CLINIC,362 3RD ST,LAGUNA BEACH,CA,926512307,33.54404865,-117.78063454763719,9494940761,0.0,87
f905a758-1277-342b-848d-6633127a593a,NORTHERN INYO HEALTHCARE DISTRICT,153 PIONEER LN,BISHOP,CA,935142517,37.362264023343975,-118.40743761646311,7608732849,0.0,49
fa3d998b-6fd7-3e0f-b2a8-6e69025b9856,ALTURA CENTERS FOR HEALTH,3035 EAST BARDSLEY AVENUE,TULARE,CA,932746122,36.19641320146265,-119.30226574478134,5596869097,0.0,61
3d485d94-41ad-378e-8e79-408dbf42b0f5,SYNERGY SURGICAL CENTER  LLC,696 HAMPSHIRE RD,WESTLAKE VILLAGE,CA,913614458,34.158583361484546,-118.83536347201276,8183487246,0.0,2
